artist,song,index,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
Kendrick Lamar,LUST.,1,0.198,0.651,307880.0,0.562,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,3.0,0.108,-9.431,0.0,87.0,0.515,94.011,4.0,0.581,
Kendrick Lamar,The Ways (with Swae Lee),0,0.0739,0.725,238893.0,0.719,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,11.0,0.148,-5.885,0.0,87.0,0.0545,140.01,4.0,0.57,
Kendrick Lamar,FEAR.,3,0.592,0.585,460573.0,0.473,"['hip hop', 'pop rap', 'rap', 'west coast rap']",9.42e-06,1.0,0.602,-7.067,1.0,87.0,0.3,149.67,4.0,0.47,
Kendrick Lamar,PRIDE.,2,0.0864,0.672,275253.0,0.546,"['hip hop', 'pop rap', 'rap', 'west coast rap']",5.75e-06,4.0,0.152,-6.992,0.0,87.0,0.0519,138.887,4.0,0.429,
Kendrick Lamar,XXX. FEAT. U2.,0,0.148,0.65,254200.0,0.618,"['hip hop', 'pop rap', 'rap', 'west coast rap']",1.69e-06,8.0,0.11,-6.975,1.0,87.0,0.357,129.989,4.0,0.297,
Kendrick Lamar,DNA.,0,0.0047,0.637,185947.0,0.514,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.094,-6.763,1.0,87.0,0.365,139.931,4.0,0.402,
Kendrick Lamar,DUCKWORTH.,1,0.0479,0.546,248613.0,0.728,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,0.0,0.266,-6.908,1.0,87.0,0.632,177.008,4.0,0.639,
Kendrick Lamar,ELEMENT.,2,0.22,0.734,208733.0,0.687,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,4.0,0.215,-4.728,0.0,87.0,0.476,189.791,4.0,0.476,
Kendrick Lamar,YAH.,1,0.61,0.648,160293.0,0.691,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.224,-7.935,1.0,87.0,0.239,69.982,4.0,0.622,
Kendrick Lamar,BLOOD.,3,0.125,0.353,118067.0,0.245,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.153,8.0,0.491,-16.69,0.0,87.0,0.194,157.331,4.0,0.489,
Kendrick Lamar,Black Panther,2,0.62,0.459,130613.0,0.587,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.23e-06,1.0,0.268,-9.391,1.0,87.0,0.432,90.796,4.0,0.441,
Kendrick Lamar,FEEL.,0,0.164,0.731,214827.0,0.795,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,9.0,0.142,-8.347,0.0,87.0,0.356,109.897,4.0,0.522,
Kendrick Lamar,Big Shot (with Travis Scott),1,0.00763,0.854,221827.0,0.484,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.097,-9.054,1.0,87.0,0.213,130.087,4.0,0.302,
Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,0,0.0224,0.681,227360.0,0.541,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,9.0,0.167,-8.926,0.0,87.0,0.055,110.803,4.0,0.413,
Kendrick Lamar,Paramedic!,3,0.155,0.859,219307.0,0.651,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.14,-5.395,1.0,87.0,0.124,97.053,4.0,0.487,
Kendrick Lamar,X (with 2 Chainz & Saudi),0,0.0225,0.764,267427.0,0.468,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,2.0,0.26,-8.48,1.0,87.0,0.274,131.026,4.0,0.36,
Kendrick Lamar,"Bitch, Don’t Kill My Vibe - Remix",0,0.0542,0.611,278800.0,0.789,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,1.0,0.221,-5.825,1.0,87.0,0.258,133.815,4.0,0.148,
Kendrick Lamar,GOD.,1,0.0377,0.696,248827.0,0.565,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,0.0,0.199,-5.933,1.0,87.0,0.0892,132.893,4.0,0.216,
Kendrick Lamar,Pray For Me (with Kendrick Lamar),3,0.0999,0.729,211440.0,0.667,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.46e-05,2.0,0.102,-5.029,1.0,87.0,0.114,100.483,4.0,0.156,
Kendrick Lamar,HUMBLE.,2,0.000259,0.904,177000.0,0.611,"['hip hop', 'pop rap', 'rap', 'west coast rap']",2.03e-05,1.0,0.0976,-6.842,0.0,87.0,0.0888,150.02,4.0,0.4,
Kendrick Lamar,LOVE. FEAT. ZACARI.,3,0.29,0.798,213400.0,0.582,"['hip hop', 'pop rap', 'rap', 'west coast rap']",0.0,10.0,0.153,-7.38,1.0,87.0,0.103,126.075,4.0,0.766,
Kenny Chesney,Bar at the End of the World,3,0.00541,0.529,207307.0,0.8,"['contemporary country', 'country', 'country road']",0.0,2.0,0.104,-3.726,1.0,74.0,0.031,100.035,4.0,0.687,
Kenny Chesney,All the Pretty Girls,2,0.00916,0.612,212893.0,0.848,"['contemporary country', 'country', 'country road']",0.0,6.0,0.366,-3.736,1.0,74.0,0.0368,120.996,4.0,0.719,
Kenny Chesney,Get Along,0,0.0997,0.602,199627.0,0.805,"['contemporary country', 'country', 'country road']",0.0,7.0,0.172,-6.079,1.0,74.0,0.0473,92.401,4.0,0.322,
Kesha,Praying,2,0.48,0.565,230269.0,0.381,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",0.0,10.0,0.109,-7.204,1.0,74.0,0.0302,73.483,4.0,0.325,
Kesha,Woman,3,0.0438,0.743,196360.0,0.765,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",0.0416,5.0,0.667,-3.586,0.0,74.0,0.0389,114.991,4.0,0.338,
Kesha,Learn To Let Go,1,0.00369,0.515,217547.0,0.847,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",6.66e-05,5.0,0.293,-2.951,1.0,74.0,0.039,168.104,4.0,0.645,
Kevin Gates,Let It Sing,1,0.0392,0.737,195456.0,0.728,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.159,-5.498,0.0,73.0,0.402,144.964,4.0,0.587,
Kevin Gates,Change Lanes,0,0.129,0.706,205861.0,0.783,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.0952,-5.337,1.0,73.0,0.424,130.195,4.0,0.513,
Khalid,Love Lies (with Normani),3,0.0956,0.708,201707.0,0.648,"['indie r&b', 'pop']",0.0,6.0,0.134,-5.626,1.0,90.0,0.0449,143.955,4.0,0.338,
Khalid,Young Dumb & Broke,1,0.199,0.798,202547.0,0.539,"['indie r&b', 'pop']",1.66e-05,1.0,0.165,-6.351,1.0,90.0,0.0421,136.949,4.0,0.394,
Khalid,Location,2,0.33,0.736,219080.0,0.449,"['indie r&b', 'pop']",0.000162,1.0,0.0898,-11.462,0.0,90.0,0.425,80.126,4.0,0.326,
Khalid,OTW,2,0.183,0.652,263014.0,0.678,"['indie r&b', 'pop']",3.26e-05,2.0,0.106,-6.183,1.0,90.0,0.0541,72.989,4.0,0.28,
Kip Moore,More Girls Like You,3,0.00746,0.551,154707.0,0.716,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,2.0,0.13,-5.431,1.0,63.0,0.0305,75.001,4.0,0.739,
Kodak Black,Conscience (feat. Future),1,0.047,0.666,219754.0,0.693,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.115,-3.638,1.0,80.0,0.199,159.972,4.0,0.132,
Kodak Black,Codeine Dreaming (feat. Lil Wayne),0,0.0652,0.736,264532.0,0.604,"['pop', 'rap', 'southern hip hop', 'trap music']",6.43e-05,1.0,0.124,-7.357,0.0,80.0,0.222,155.007,4.0,0.574,
Kodak Black,Everything 1k,2,0.153,0.517,186593.0,0.61,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.416,-6.373,1.0,80.0,0.372,135.498,4.0,0.163,
Kodak Black,First Day Out,3,0.405,0.806,180000.0,0.557,"['pop', 'rap', 'southern hip hop', 'trap music']",6.62e-06,2.0,0.0838,-6.633,0.0,80.0,0.114,140.011,4.0,0.504,
Kodak Black,Roll In Peace (feat. XXXTENTACION),1,0.0306,0.747,213132.0,0.524,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.2,-6.807,0.0,80.0,0.245,140.053,4.0,0.363,
Kodak Black,Patty Cake,0,0.0252,0.806,198110.0,0.77,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0645,-6.464,0.0,80.0,0.19,152.094,4.0,0.406,
Kodak Black,Tunnel Vision,3,0.0576,0.497,268187.0,0.489,"['pop', 'rap', 'southern hip hop', 'trap music']",9.91e-05,11.0,0.122,-7.724,0.0,80.0,0.294,171.853,4.0,0.231,
Kodak Black,Transportin',2,0.0319,0.804,169345.0,0.66,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.103,-4.86,0.0,80.0,0.0726,94.053,4.0,0.257,
Kris Wu,Like That,0,0.775,0.823,228662.0,0.447,['chinese hip hop'],1.48e-05,1.0,0.0931,-10.562,0.0,57.0,0.126,110.059,4.0,0.413,
Kygo,First Time,2,0.197,0.633,193511.0,0.592,"['edm', 'pop', 'tropical house']",0.0,0.0,0.099,-7.245,0.0,84.0,0.112,90.066,4.0,0.679,
Kygo,Born To Be Yours,1,0.3,0.688,193321.0,0.688,"['edm', 'pop', 'tropical house']",0.0,3.0,0.0982,-5.84,1.0,84.0,0.0357,114.011,4.0,0.451,
LANCO,Greatest Love Story,0,0.401,0.671,222573.0,0.617,['contemporary country'],0.0,10.0,0.119,-8.72,1.0,64.0,0.0561,147.986,4.0,0.62,
Lady Antebellum,You Look Good,1,0.0338,0.653,181000.0,0.911,"['contemporary country', 'country', 'country dawn', 'country road', 'neo mellow', 'pop rock']",0.000659,0.0,0.081,-4.635,1.0,66.0,0.0439,152.043,4.0,0.942,
Lady Gaga,Million Reasons,3,0.437,0.665,205280.0,0.424,"['dance pop', 'pop', 'post-teen pop']",0.0,0.0,0.107,-7.838,1.0,77.0,0.0444,129.911,4.0,0.134,
Lady Gaga,Bad Romance,2,0.00305,0.697,294573.0,0.921,"['dance pop', 'pop', 'post-teen pop']",3.65e-05,0.0,0.0831,-3.75,1.0,77.0,0.0391,118.99,4.0,0.721,
Lady Gaga,The Cure,0,0.0808,0.695,211364.0,0.497,"['dance pop', 'pop', 'post-teen pop']",0.0,8.0,0.0852,-4.884,1.0,77.0,0.0362,99.972,4.0,0.537,
Lana Del Rey,Lust For Life (with The Weeknd),2,0.588,0.506,264066.0,0.668,['pop'],0.002,0.0,0.364,-8.654,0.0,78.0,0.0582,99.982,4.0,0.285,
Lana Del Rey,Love,1,0.451,0.32,272743.0,0.376,['pop'],0.00198,10.0,0.11,-10.885,1.0,78.0,0.033,98.132,4.0,0.225,
Lauren Alaina,Road Less Traveled,3,0.0596,0.615,216267.0,0.88,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.0,0.0,0.247,-4.69,1.0,64.0,0.0348,112.996,4.0,0.307,
Lauren Duski,The Dance - The Voice Performance,2,0.182,0.292,210732.0,0.462,[],0.0,2.0,0.132,-5.522,1.0,34.0,0.0299,131.908,4.0,0.177,
Lauren Duski,Deja Vu - The Voice Performance,0,0.717,0.384,187824.0,0.355,[],0.0,2.0,0.0907,-6.329,1.0,34.0,0.0353,146.509,4.0,0.265,
Lauren Duski,Ghost In This House - The Voice Performance,1,0.305,0.379,212758.0,0.497,[],0.0,8.0,0.123,-4.916,1.0,34.0,0.0287,167.743,4.0,0.31,
Lauv,I Like Me Better,3,0.535,0.752,197437.0,0.505,"['electropop', 'pop']",2.55e-06,9.0,0.104,-7.621,1.0,79.0,0.253,91.97,4.0,0.419,
Lee Brice,Boy,0,0.644,0.498,198973.0,0.408,"['contemporary country', 'country', 'country road', 'modern country rock']",0.0,6.0,0.0993,-7.946,1.0,66.0,0.0331,78.942,4.0,0.383,
Liam Payne,Strip That Down,3,0.221,0.87,204502.0,0.488,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",0.0,6.0,0.0767,-5.586,1.0,76.0,0.0537,106.008,4.0,0.519,
Liam Payne,Bedroom Floor,1,0.322,0.597,188346.0,0.68,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",0.000143,1.0,0.111,-7.104,1.0,76.0,0.0769,119.946,4.0,0.195,
Lil Baby,Life Goes On,0,0.0021,0.716,247055.0,0.541,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.115,-7.909,1.0,80.0,0.149,139.978,4.0,0.387,
Lil Baby,Yes Indeed,3,0.035,0.964,142273.0,0.346,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.108,-9.309,0.0,80.0,0.53,119.958,4.0,0.562,
Lil Baby,Southside,2,0.00271,0.811,173437.0,0.646,"['pop', 'rap', 'southern hip hop', 'trap music']",0.0,8.0,0.191,-4.902,0.0,80.0,0.257,77.555,4.0,0.386,
Lil Dicky,Freaky Friday (feat. Chris Brown),0,0.147,0.755,216632.0,0.599,"['hip hop', 'pop', 'pop rap', 'rap']",0.0,8.0,0.109,-5.042,1.0,75.0,0.224,133.123,4.0,0.755,
Lil Peep,Awful Things,1,0.0157,0.368,214427.0,0.796,"['emo rap', 'underground hip hop']",0.0,1.0,0.0694,-4.923,0.0,76.0,0.0823,170.033,4.0,0.181,
Lil Pump,Esskeetit,2,0.022,0.932,181714.0,0.506,[],0.0,11.0,0.0933,-7.755,1.0,80.0,0.161,139.974,4.0,0.696,
Lil Pump,Gucci Gang,3,0.239,0.936,124056.0,0.523,[],0.0,5.0,0.117,-6.71,1.0,80.0,0.0597,119.889,4.0,0.699,
Lil Skies,Nowadays (feat. Landon Cube),2,0.157,0.745,203908.0,0.646,['trap music'],0.0,6.0,0.338,-6.987,0.0,80.0,0.17,79.993,4.0,0.46,
Lil Skies,I Know You (feat. Yung Pinch),0,0.194,0.773,211200.0,0.602,['trap music'],0.000443,10.0,0.141,-6.384,1.0,80.0,0.108,74.896,4.0,0.442,
Lil Skies,Red Roses (feat. Landon Cube),3,0.547,0.691,262544.0,0.683,['trap music'],0.0,0.0,0.221,-7.335,1.0,80.0,0.0954,140.002,4.0,0.456,
Lil Skies,Lust,1,0.138,0.718,156000.0,0.767,['trap music'],0.0,9.0,0.114,-5.641,1.0,80.0,0.166,160.084,4.0,0.519,
Lil Uzi Vert,Dark Queen,1,0.222,0.747,173419.0,0.606,"['pop', 'rap', 'trap music']",0.0,4.0,0.281,-5.286,1.0,85.0,0.172,155.055,4.0,0.2,
Lil Uzi Vert,Sauce It Up,1,0.0715,0.813,207039.0,0.528,"['pop', 'rap', 'trap music']",0.0,6.0,0.125,-6.305,0.0,85.0,0.313,79.532,4.0,0.131,
Lil Uzi Vert,No Sleep Leak,0,0.0112,0.788,189230.0,0.689,"['pop', 'rap', 'trap music']",0.0,8.0,0.22,-7.211,1.0,85.0,0.13,136.045,4.0,0.681,
Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),2,0.617,0.703,221747.0,0.757,"['pop', 'rap', 'trap music']",0.0,1.0,0.106,-3.612,1.0,85.0,0.05,82.008,4.0,0.696,
Lil Uzi Vert,444+222,0,0.0235,0.791,247347.0,0.513,"['pop', 'rap', 'trap music']",2.83e-05,10.0,0.101,-6.568,0.0,85.0,0.269,76.997,4.0,0.481,
Lil Uzi Vert,Two®,3,0.424,0.266,185276.0,0.642,"['pop', 'rap', 'trap music']",0.0,7.0,0.0943,-5.133,1.0,85.0,0.0694,75.022,4.0,0.0371,
Lil Uzi Vert,UnFazed (feat. The Weeknd),0,0.0459,0.778,190355.0,0.707,"['pop', 'rap', 'trap music']",0.0,4.0,0.111,-3.606,0.0,85.0,0.0746,126.684,4.0,0.458,
Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),3,0.0541,0.859,258789.0,0.563,"['pop', 'rap', 'trap music']",0.0,1.0,0.0685,-6.635,0.0,85.0,0.112,119.934,4.0,0.412,
Lil Uzi Vert,X,1,0.0043,0.623,173798.0,0.58,"['pop', 'rap', 'trap music']",0.0,8.0,0.394,-7.076,1.0,85.0,0.332,163.159,4.0,0.301,
Lil Uzi Vert,For Real,2,0.159,0.902,177048.0,0.673,"['pop', 'rap', 'trap music']",0.0,4.0,0.289,-7.481,1.0,85.0,0.458,132.066,4.0,0.615,
Lil Uzi Vert,XO TOUR Llif3,2,0.00264,0.732,182707.0,0.75,"['pop', 'rap', 'trap music']",0.0,11.0,0.109,-6.366,0.0,85.0,0.231,155.096,4.0,0.401,
Lil Xan,Betrayed,3,0.416,0.823,187453.0,0.419,['underground hip hop'],0.0,10.0,0.105,-10.358,0.0,75.0,0.165,119.958,4.0,0.277,
Lil Yachty,NBAYOUNGBOAT,2,0.0515,0.769,139845.0,0.807,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.111,-2.966,1.0,82.0,0.306,82.422,4.0,0.364,
Lil Yachty,Peek A Boo,3,0.0681,0.953,247613.0,0.591,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0842,-7.176,1.0,82.0,0.31,127.039,4.0,0.263,
Lil Yachty,BOOM!,1,0.191,0.844,229525.0,0.699,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.194,-5.794,1.0,82.0,0.335,132.955,4.0,0.753,
Lil Yachty,66,0,0.0455,0.667,153475.0,0.723,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.000179,5.0,0.213,-4.31,0.0,82.0,0.27,148.057,4.0,0.251,
Lin-Manuel Miranda,Almost Like Praying (feat. Artists for Puerto Rico),0,0.0198,0.471,200457.0,0.791,['show tunes'],0.0,5.0,0.232,-3.373,0.0,72.0,0.238,188.36,4.0,0.507,
Linkin Park,Numb,0,0.0046,0.496,185587.0,0.863,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,9.0,0.639,-4.153,1.0,81.0,0.0381,110.018,4.0,0.243,
Linkin Park,In The End,3,0.0103,0.542,216933.0,0.853,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,3.0,0.108,-6.407,0.0,81.0,0.0498,105.256,4.0,0.37,
Linkin Park,Heavy (feat. Kiiara),2,0.0484,0.59,169801.0,0.671,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,9.0,0.0604,-6.098,1.0,81.0,0.0706,149.982,4.0,0.438,
Little Big Town,Better Man,1,0.126,0.524,260933.0,0.76,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",1.1e-05,5.0,0.239,-4.214,1.0,64.0,0.0361,143.991,4.0,0.437,
Logic,1-800-273-8255,2,0.57,0.629,250173.0,0.572,"['hip hop', 'pop rap', 'rap']",0.0,5.0,0.192,-7.733,0.0,83.0,0.0387,100.015,4.0,0.386,
Logic,Contra,2,0.102,0.805,217147.0,0.824,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.198,-5.844,1.0,83.0,0.0534,126.012,4.0,0.649,
Logic,Wassup,1,0.0822,0.795,219480.0,0.568,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.122,-7.05,1.0,83.0,0.05,139.997,4.0,0.285,
Logic,Yuck,2,0.194,0.631,173693.0,0.805,"['hip hop', 'pop rap', 'rap']",0.0,11.0,0.132,-5.401,0.0,83.0,0.369,155.864,4.0,0.674,
Logic,Warm It Up,0,0.257,0.835,240093.0,0.641,"['hip hop', 'pop rap', 'rap']",0.0,10.0,0.0937,-6.37,0.0,83.0,0.143,95.98,4.0,0.412,
Logic,Everybody,3,0.162,0.888,162347.0,0.934,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.0679,-5.968,1.0,83.0,0.091,110.003,4.0,0.786,
Logic,Overnight,3,0.00189,0.868,217560.0,0.752,"['hip hop', 'pop rap', 'rap']",1.69e-05,1.0,0.142,-6.786,1.0,83.0,0.0667,149.987,4.0,0.874,
Logic,Midnight,2,0.09,0.566,241427.0,0.586,"['hip hop', 'pop rap', 'rap']",0.0,9.0,0.0976,-7.444,0.0,83.0,0.131,95.032,4.0,0.273,
Logic,Black SpiderMan,0,0.132,0.617,331267.0,0.869,"['hip hop', 'pop rap', 'rap']",7.38e-05,1.0,0.441,-5.293,1.0,83.0,0.101,139.994,4.0,0.331,
Logic,BoomTrap Protocol,1,0.0637,0.746,221360.0,0.531,"['hip hop', 'pop rap', 'rap']",2.66e-06,10.0,0.118,-5.607,0.0,83.0,0.0379,77.047,4.0,0.321,
Logic,Indica Badu,1,0.0441,0.715,260320.0,0.723,"['hip hop', 'pop rap', 'rap']",0.000834,7.0,0.102,-3.263,1.0,83.0,0.191,77.02,4.0,0.97,
Logic,44 More,3,0.0635,0.829,188600.0,0.589,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.113,-7.055,1.0,83.0,0.202,139.971,4.0,0.233,
Logic,Everyday,0,0.041,0.67,204747.0,0.752,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.0749,-4.146,1.0,83.0,0.0374,149.961,4.0,0.442,
Lord Huron,The Night We Met,3,0.968,0.441,208227.0,0.379,"['folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",0.262,2.0,0.639,-9.545,1.0,71.0,0.0449,174.118,3.0,0.105,
Lorde,Liability,2,0.915,0.608,171728.0,0.214,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",0.0,10.0,0.0962,-11.161,0.0,75.0,0.123,75.751,4.0,0.331,
Lorde,Green Light,0,0.0166,0.598,234653.0,0.731,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",1.58e-05,9.0,0.0794,-7.776,1.0,75.0,0.106,128.851,4.0,0.229,
Lorde,Homemade Dynamite - REMIX,1,0.259,0.563,214255.0,0.548,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",0.0,0.0,0.154,-5.126,0.0,75.0,0.145,106.705,4.0,0.171,
Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),0,0.207,0.683,190428.0,0.53,"['dance pop', 'pop', 'post-teen pop']",0.0,5.0,0.394,-4.918,0.0,68.0,0.142,75.016,4.0,0.645,
Luis Fonsi,Échame La Culpa,2,0.0328,0.726,173720.0,0.889,"['latin', 'latin pop']",0.0,0.0,0.0925,-3.655,1.0,79.0,0.0429,96.024,4.0,0.649,
Luis Fonsi,Despacito - Remix,1,0.222,0.63,228827.0,0.815,"['latin', 'latin pop']",0.0,2.0,0.091,-4.265,1.0,79.0,0.152,88.357,4.0,0.813,
Luke Bryan,Light It Up,0,0.118,0.602,177306.0,0.929,"['contemporary country', 'country', 'country road']",0.0,6.0,0.103,-2.741,0.0,75.0,0.0839,130.024,4.0,0.677,
Luke Bryan,"Sunrise, Sunburn, Sunset",2,0.185,0.472,216093.0,0.884,"['contemporary country', 'country', 'country road']",0.0,9.0,0.178,-2.306,1.0,75.0,0.0584,159.96,4.0,0.718,
Luke Bryan,Fast,3,0.225,0.548,206213.0,0.898,"['contemporary country', 'country', 'country road']",0.0,0.0,0.1,-2.561,0.0,75.0,0.0459,145.953,4.0,0.599,
Luke Bryan,Most People Are Good,1,0.174,0.582,221801.0,0.728,"['contemporary country', 'country', 'country road']",0.0,8.0,0.139,-6.151,1.0,75.0,0.0292,150.013,4.0,0.537,
Luke Combs,When It Rains It Pours,3,0.013,0.551,240760.0,0.801,"['contemporary country', 'country road']",6.03e-06,6.0,0.265,-5.069,1.0,76.0,0.0303,128.027,4.0,0.625,
Luke Combs,One Number Away,2,0.00585,0.544,221800.0,0.781,"['contemporary country', 'country road']",0.0,6.0,0.191,-6.16,0.0,76.0,0.0311,144.075,4.0,0.527,
Luke Combs,Beautiful Crazy,3,0.676,0.552,193200.0,0.402,"['contemporary country', 'country road']",0.0,11.0,0.0928,-7.431,1.0,76.0,0.0262,103.313,4.0,0.382,
Luke Combs,Hurricane,0,0.0153,0.464,222533.0,0.813,"['contemporary country', 'country road']",0.0,10.0,0.254,-6.185,1.0,76.0,0.0416,75.975,4.0,0.516,
Luke Combs,Must've Never Met You,1,0.00951,0.455,198880.0,0.892,"['contemporary country', 'country road']",0.0,6.0,0.143,-3.218,1.0,76.0,0.0566,75.218,4.0,0.641,
MAX,Lights Down Low,0,0.0632,0.623,223847.0,0.493,"['pop', 'post-teen pop', 'viral pop']",0.0,5.0,0.104,-7.727,0.0,71.0,0.0338,81.019,4.0,0.594,
Machine Gun Kelly,At My Best (feat. Hailee Steinfeld),1,0.00226,0.537,199973.0,0.77,"['hip hop', 'pop rap', 'rap']",0.00012,7.0,0.23,-6.638,0.0,73.0,0.242,169.948,4.0,0.227,
Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",2,0.00413,0.653,202805.0,0.718,"['hip hop', 'pop rap', 'rap']",0.0,3.0,0.0537,-5.232,0.0,73.0,0.213,82.034,4.0,0.216,
Macklemore,Glorious (feat. Skylar Grey),0,0.0323,0.731,220454.0,0.794,['pop rap'],2.59e-05,0.0,0.112,-5.126,0.0,78.0,0.0522,139.994,4.0,0.356,
Macklemore,Good Old Days (feat. Kesha),1,0.446,0.712,240507.0,0.51,['pop rap'],2.46e-05,8.0,0.112,-8.162,1.0,78.0,0.0633,122.964,4.0,0.268,
Major Lazer,Know No Better,2,0.132,0.738,225850.0,0.814,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",9.64e-06,7.0,0.126,-4.414,0.0,80.0,0.0999,119.041,4.0,0.483,
Major Lazer,Run Up,3,0.105,0.803,203180.0,0.743,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",2.12e-06,1.0,0.099,-3.602,0.0,80.0,0.0681,108.005,4.0,0.674,
Maluma,Felices los 4,0,0.213,0.766,230000.0,0.756,['reggaeton'],0.0,5.0,0.349,-5.861,1.0,86.0,0.132,94.027,4.0,0.716,
Maren Morris,Dear Hate,2,0.804,0.526,220387.0,0.412,['contemporary country'],0.0,9.0,0.117,-9.292,1.0,76.0,0.0385,79.732,4.0,0.289,
Maren Morris,80s Mercedes,1,0.0665,0.485,211767.0,0.834,['contemporary country'],0.0,9.0,0.28,-5.413,1.0,76.0,0.0715,90.933,4.0,0.659,
Maren Morris,I Could Use a Love Song,0,0.214,0.638,196422.0,0.634,['contemporary country'],0.0,6.0,0.0866,-6.474,1.0,76.0,0.0468,92.097,4.0,0.473,
Mariah Carey,All I Want for Christmas Is You,1,0.164,0.335,241107.0,0.625,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.0,7.0,0.0708,-7.462,1.0,72.0,0.0386,150.277,4.0,0.346,
Mariah Carey,I Don't Wanna Cry,2,0.197,0.641,288827.0,0.504,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",9.01e-05,7.0,0.288,-12.486,1.0,72.0,0.031,130.786,4.0,0.276,
Marian Hill,Down,3,0.644,0.597,197773.0,0.357,['electropop'],0.00393,3.0,0.125,-14.718,1.0,62.0,0.259,84.864,4.0,0.059,
Maroon 5,What Lovers Do (feat. SZA),0,0.0788,0.799,199849.0,0.597,['pop'],5.66e-06,5.0,0.1,-5.131,0.0,87.0,0.0611,110.001,4.0,0.419,
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),1,0.343,0.783,214265.0,0.61,['pop'],0.0,7.0,0.0983,-6.124,1.0,87.0,0.0696,100.047,4.0,0.418,
Maroon 5,Girls Like You (feat. Cardi B),2,0.568,0.851,235545.0,0.541,['pop'],0.0,0.0,0.13,-6.825,1.0,87.0,0.0505,124.959,4.0,0.448,
