,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
735,nicky jam,x,18,3,0.0364,0.595,173628,0.773,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']",0.00108,9,0.334,-4.736,0,87,0.0549,180.073,4,0.711,
736,nio garcia,te boté - remix,11,2,0.542,0.903,417920,0.675,"['reggaeton', 'reggaeton flow']",1.28E-05,11,0.0595,-3.445,0,78,0.214,96.507,4,0.442,
440,noah cyrus,make me (cry),8,0,0.592,0.588,242081,0.471,"['dance pop', 'electropop', 'pop', 'post-teen pop']",0.00146,0,0.0733,-7.287,1,72,0.0577,152.881,4,0.209,
441,old dominion,hotel key,1,3,0.152,0.758,166573,0.867,"['contemporary country', 'country road']",0,11,0.308,-5.087,1,69,0.0475,102.018,4,0.964,
442,old dominion,no such thing as a broken heart,19,0,0.295,0.65,176893,0.782,"['contemporary country', 'country road']",0,8,0.107,-4.295,1,69,0.0721,171.988,4,0.944,
443,old dominion,written in the sand,19,1,0.593,0.725,184080,0.437,"['contemporary country', 'country road']",0,6,0.0842,-9.602,1,69,0.0575,83.985,4,0.759,
737,ozuna,el farsante - remix,20,2,0.218,0.737,258000,0.742,"['reggaeton', 'trap latino']",0,6,0.316,-2.875,1,91,0.0441,119.966,4,0.386,
444,p!nk,beautiful trauma,15,0,0.0868,0.412,250053,0.619,"['dance pop', 'pop', 'post-teen pop']",2.55E-06,7,0.4,-6.39,1,78,0.0725,95.977,4,0.234,
445,p!nk,what about us,21,1,0.0285,0.489,269600,0.588,"['dance pop', 'pop', 'post-teen pop']",2.11E-06,1,0.0906,-6.177,1,78,0.0507,113.617,4,0.187,
447,panic! at the disco,high hopes,2,3,0.193,0.579,190947,0.904,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0,5,0.064,-2.729,1,84,0.0618,82.014,4,0.681,
448,panic! at the disco,say amen (saturday night),3,0,0.167,0.491,189187,0.867,"['emo', 'modern rock', 'pop punk', 'vegas indie']",0,6,0.458,-2.313,0,84,0.103,167.965,4,0.602,
449,paramore,hard times,1,1,0.00647,0.695,182693,0.818,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",4.87E-06,5,0.0219,-5.379,0,75,0.0334,119.965,4,0.916,
446,partynextdoor,not nice,5,2,0.0253,0.598,202661,0.496,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']",0.00132,0,0.12,-9.309,1,77,0.0804,128.06,4,0.725,
738,pharrell williams,sangria wine,1,2,0.181,0.831,202853,0.713,"['dance pop', 'pop', 'pop rap']",0,1,0.0572,-3.646,0,79,0.094,132.109,4,0.69,
450,playboi carti,magnolia,20,3,0.0113,0.791,181812,0.581,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,11,0.35,-7.323,0,78,0.286,162.99,4,0.438,
451,playboi carti,wokeuplikethis*,10,1,0.0138,0.785,235535,0.62,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,8,0.15,-6.668,1,78,0.254,78.476,4,0.478,
739,playboi carti,shoota (feat. lil uzi vert),4,0,0.191,0.674,153800,0.649,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,0.122,-8.433,0,78,0.199,153.069,4,0.48,
740,plies,real hitta (feat. kodak black),10,2,0.0137,0.559,231674,0.531,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,10,0.293,-6.981,0,61,0.404,144.367,4,0.333,
452,plies,rock,5,3,0.0375,0.852,174653,0.691,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",0,6,0.0517,-5.175,0,61,0.139,61.115,4,0.658,
453,pnb rock,selfish,7,0,0.114,0.638,245604,0.6,"['pop', 'rap', 'trap music']",0,1,0.187,-5.84,0,75,0.0438,101.981,4,0.0399,
454,portugal. the man,feel it still,44,1,0.0417,0.801,163253,0.795,"['modern rock', 'neo-psychedelic']",0.000113,1,0.0717,-5.115,0,73,0.0504,79.028,4,0.754,
469,post malone,takin' shots,3,1,0.597,0.767,216747,0.625,"['pop', 'rap']",0,5,0.409,-6.193,1,94,0.0836,120.092,4,0.577,
468,post malone,sugar wraith,1,0,0.26,0.6,228147,0.767,"['pop', 'rap']",0,5,0.0979,-4.232,0,94,0.0868,164.079,4,0.291,
467,post malone,stay,4,3,0.414,0.479,204427,0.468,"['pop', 'rap']",0,5,0.148,-5.396,1,94,0.0274,85.913,4,0.35,
466,post malone,rich & sad,6,3,0.186,0.601,206453,0.59,"['pop', 'rap']",0,2,0.0942,-5.001,1,94,0.0569,151.952,4,0.274,
465,post malone,paranoid,6,1,0.0379,0.61,221787,0.554,"['pop', 'rap']",3.84E-05,0,0.166,-5.501,1,94,0.137,159.85,4,0.244,
464,post malone,over now,3,0,0.131,0.559,246987,0.761,"['pop', 'rap']",1.60E-06,4,0.143,-4.041,0,94,0.0877,163.898,4,0.24,
463,post malone,otherside,2,3,0.354,0.645,228227,0.657,"['pop', 'rap']",5.17E-06,9,0.213,-5.688,0,94,0.0334,104.931,4,0.136,
741,post malone,spoil my night (feat. swae lee),5,2,0.337,0.669,194560,0.675,"['pop', 'rap']",1.50E-05,1,0.109,-2.869,1,94,0.0337,160.911,4,0.262,
461,post malone,i fall apart,29,1,0.0777,0.573,223347,0.543,"['pop', 'rap']",0,8,0.199,-5.357,0,94,0.0398,143.916,4,0.308,
470,post malone,zack and codeine,3,2,0.143,0.742,204360,0.84,"['pop', 'rap']",0,5,0.133,-5.198,0,94,0.0471,138.032,4,0.287,
458,post malone,candy paint,20,2,0.627,0.67,227533,0.654,"['pop', 'rap']",1.02E-06,4,0.071,-5.944,1,94,0.153,180.024,4,0.438,
457,post malone,blame it on me,2,1,0.135,0.651,261800,0.587,"['pop', 'rap']",1.07E-05,11,0.149,-7.307,0,94,0.0421,121.838,4,0.317,
456,post malone,better now,10,0,0.354,0.68,231267,0.563,"['pop', 'rap']",0,10,0.136,-5.843,1,94,0.0454,145.028,4,0.374,
455,post malone,92 explorer,3,2,0.269,0.802,211427,0.743,"['pop', 'rap']",1.36E-06,7,0.121,-4.82,0,94,0.0474,146.03,4,0.877,
462,post malone,jonestown (interlude),1,2,0.751,0.341,112013,0.495,"['pop', 'rap']",0.462,0,0.261,-10.251,0,94,0.0446,78.395,4,0.252,
459,post malone,congratulations,45,3,0.198,0.627,220293,0.812,"['pop', 'rap']",0,6,0.212,-4.215,1,94,0.0358,123.071,4,0.504,
460,post malone,go flex,10,0,0.248,0.662,179613,0.496,"['pop', 'rap']",0,5,0.0769,-8.267,1,94,0.109,81.951,4,0.133,
742,post malone,psycho (feat. ty dolla $ign),19,2,0.58,0.739,221440,0.559,"['pop', 'rap']",0,8,0.112,-8.011,1,94,0.117,140.124,4,0.439,
745,post malone,rockstar (feat. 21 savage),40,0,0.117,0.587,218147,0.535,"['pop', 'rap']",6.56E-05,5,0.131,-6.09,0,94,0.0898,159.847,4,0.14,
744,post malone,same bitches (feat. g-eazy & yg),3,1,0.379,0.727,212467,0.774,"['pop', 'rap']",2.47E-06,10,0.114,-5.246,0,94,0.0588,99.932,4,0.211,
743,post malone,ball for me (feat. nicki minaj),10,3,0.493,0.792,206267,0.56,"['pop', 'rap']",0,9,0.0849,-4.125,1,94,0.225,134.044,4,0.505,
474,pusha t,what would meek do?,1,2,0.0064,0.678,153267,0.636,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",8.38E-06,1,0.177,-3.155,1,76,0.0782,83.071,4,0.0636,
473,pusha t,the games we play,1,1,0.0713,0.694,166120,0.796,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0163,5,0.096,-3.696,1,76,0.198,78.033,4,0.592,
472,pusha t,infrared,1,0,0.0518,0.674,170240,0.578,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0055,10,0.72,-8.768,0,76,0.298,112.265,5,0.163,
471,pusha t,if you know you know,1,3,0.0186,0.46,202120,0.697,"['dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,6,0.362,-5.954,0,76,0.325,153.426,4,0.701,
747,quality control,my dawg,6,1,0.0253,0.911,317701,0.643,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0,1,0.103,-7.408,1,69,0.117,133.029,4,0.605,
746,quality control,ice tray,5,3,0.0247,0.889,213613,0.494,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'vapor trap']",0,8,0.12,-5.578,0,69,0.139,129.968,4,0.24,
476,queen naija,medicine,5,1,0.24,0.741,219136,0.37,"['deep pop r&b', 'pop', 'r&b']",0,8,0.118,-8.437,0,61,0.324,116.06,4,0.13,
475,queen naija,karma,1,0,0.172,0.592,176076,0.571,"['deep pop r&b', 'pop', 'r&b']",0,1,0.106,-7.132,1,61,0.174,104.95,4,0.424,
751,rae sremmurd,guatemala - from swaecation,,2,0.185,0.849,256341,0.699,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00118,4,0.0954,-5.193,0,81,0.0574,100.989,4,0.0778,
750,rae sremmurd,close (feat. travis scott) - from sr3mm,1,0,0.104,0.691,193510,0.736,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,0.111,-4.993,1,81,0.0321,140.034,4,0.0395,
749,rae sremmurd,perplexing pegasus - from sr3mm,3,1,0.000692,0.899,204787,0.448,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",2.36E-05,1,0.365,-8.789,1,81,0.0738,145.975,4,0.302,
748,rae sremmurd,powerglide (feat. juicy j) - from sr3mm,17,2,0.0168,0.713,332301,0.831,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,0.118,-4.75,0,81,0.15,173.948,4,0.584,
478,rae sremmurd,swang,20,3,0.215,0.678,208120,0.317,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",4.31E-05,8,0.101,-9.427,1,81,0.0583,140.009,4,0.16,
477,rae sremmurd,black beatles,7,2,0.13,0.794,291893,0.646,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,0.14,-6.235,1,81,0.0614,145.931,4,0.322,
479,rag'n'bone man,human,7,0,0.393,0.602,200187,0.707,['neo soul'],0,11,0.165,-4.097,1,69,0.302,75.09,4,0.554,
480,rascal flatts,yours if you want it,10,1,0.0103,0.554,206827,0.903,"['contemporary country', 'country', 'country road', 'pop rock']",0,8,0.107,-3.152,1,68,0.0515,112.998,4,0.419,
752,red marlow,i pray - the voice performance,1,2,0.0572,0.539,213577,0.621,['lift kit'],1.45E-06,9,0.101,-5.321,1,25,0.029,133.838,4,0.271,
481,reik,me niego,3,3,0.0543,0.777,221653,0.779,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'pop']",0,0,0.636,-4.449,0,78,0.0972,94.023,4,0.768,
482,ricegum,its every night sis,1,0,0.0244,0.887,155193,0.784,[],0,8,0.112,-5.598,1,52,0.199,98.984,4,0.408,
483,rich the kid,plug walk,20,2,0.202,0.876,175230,0.519,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,11,0.108,-6.531,1,81,0.143,94.981,4,0.158,
753,rich the kid,new freezer (feat. kendrick lamar),19,1,0.0405,0.884,191938,0.698,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,0.195,-9.101,1,81,0.364,140.068,4,0.575,
484,rick ross,trap trap trap,1,3,0.00612,0.729,275720,0.838,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,8,0.0721,-4.476,0,76,0.313,136.869,4,0.349,
485,rihanna,love on the brain,16,0,0.0848,0.506,224000,0.641,"['dance pop', 'pop', 'r&b', 'urban contemporary']",8.09E-06,4,0.073,-4.815,0,86,0.0456,171.957,3,0.393,
486,rihanna,sex with me,2,1,0.326,0.619,206400,0.539,"['dance pop', 'pop', 'r&b', 'urban contemporary']",0,1,0.106,-5.688,0,86,0.0409,112.006,4,0.39,
487,romeo santos,bella y sensual,1,2,0.228,0.635,204701,0.713,"['bachata', 'latin', 'tropical']",0,11,0.0506,-6.909,1,78,0.0937,179.864,4,0.749,
488,romeo santos,imitadora,1,0,0.333,0.737,234829,0.709,"['bachata', 'latin', 'tropical']",0,8,0.289,-6.889,0,78,0.045,125.997,4,0.556,
754,romeo santos,héroe favorito,1,3,0.659,0.799,239824,0.655,"['bachata', 'latin', 'tropical']",0,1,0.135,-6.34,1,78,0.0485,128.038,4,0.82,
489,russ,losin control,19,1,0.515,0.759,237507,0.245,"['hip hop', 'pop', 'rap']",0.000154,6,0.102,-6.545,1,78,0.138,96.992,4,0.209,
490,russell dickerson,yours,19,2,0.119,0.555,216960,0.722,"['contemporary country', 'country', 'country road', 'modern country rock']",0,11,0.0861,-6.005,1,64,0.034,134.058,4,0.559,
755,sage the gemini,now and later,1,3,0.273,0.781,193181,0.57,"['dance pop', 'hyphy', 'pop', 'pop rap', 'southern hip hop', 'trap music']",0,11,0.196,-5.874,0,65,0.188,107.059,4,0.858,
495,sam hunt,downtown's dead,2,1,0.109,0.624,213987,0.696,['contemporary country'],0,11,0.132,-6.006,1,72,0.0469,82.001,4,0.392,
494,sam hunt,body like a back road,41,0,0.463,0.731,165387,0.469,['contemporary country'],1.04E-06,5,0.103,-7.226,1,72,0.0326,98.963,4,0.631,
497,sam smith,too good at goodbyes,23,3,0.615,0.661,201000,0.373,['pop'],0,5,0.177,-8.249,1,82,0.0505,91.5,4,0.523,
496,sam smith,pray,2,2,0.285,0.382,221596,0.379,['pop'],3.24E-06,7,0.0858,-9.423,1,82,0.0515,175.515,3,0.148,
498,scotty mccreery,five more minutes,19,1,0.325,0.517,238954,0.652,"['contemporary country', 'country', 'country road', 'modern country rock']",0,7,0.109,-6.153,1,61,0.0323,156.07,4,0.333,
757,selena gomez,back to you - from 13 reasons why – season 2 soundtrack,8,2,0.0945,0.601,207905,0.724,"['dance pop', 'pop', 'post-teen pop']",1.68E-06,6,0.12,-4.856,1,84,0.0486,102.061,4,0.508,
756,selena gomez,fetish (feat. gucci mane),12,0,0.0198,0.707,186113,0.611,"['dance pop', 'pop', 'post-teen pop']",3.59E-06,2,0.0651,-4.474,1,84,0.0639,123.006,4,0.285,
499,selena gomez,bad liar,14,3,0.177,0.95,214648,0.412,"['dance pop', 'pop', 'post-teen pop']",0,1,0.077,-6.592,1,84,0.0731,121.019,4,0.73,
760,shakira,perro fiel (feat. nicky jam),1,0,0.187,0.75,195213,0.76,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",0,1,0.0548,-4.836,1,82,0.198,183.817,4,0.893,
759,shakira,chantaje (feat. maluma),7,1,0.187,0.852,195840,0.773,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",3.05E-05,8,0.159,-2.921,0,82,0.0776,102.034,4,0.907,
758,shakira,me enamoré,2,2,0.193,0.74,226893,0.879,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",8.25E-05,9,0.0928,-2.251,0,82,0.105,103.71,4,0.948,
501,shawn mendes,lost in japan,1,2,0.296,0.708,201200,0.695,"['canadian pop', 'pop', 'viral pop']",0,10,0.156,-6.89,1,87,0.372,105.038,4,0.444,
502,shawn mendes,mercy,13,3,0.125,0.568,208733,0.669,"['canadian pop', 'pop', 'viral pop']",0,11,0.111,-4.889,0,87,0.0794,147.926,4,0.404,
500,shawn mendes,in my blood,16,1,0.0544,0.618,211360,0.711,"['canadian pop', 'pop', 'viral pop']",0,5,0.125,-7.248,1,87,0.0706,139.967,4,0.488,
504,shawn mendes,treat you better,5,1,0.118,0.672,187973,0.81,"['canadian pop', 'pop', 'viral pop']",0,10,0.106,-4.104,0,87,0.226,82.888,4,0.771,
761,shawn mendes,youth feat. khalid,2,2,0.578,0.62,190867,0.594,"['canadian pop', 'pop', 'viral pop']",0,11,0.147,-6.678,0,87,0.0775,99.962,4,0.312,
503,shawn mendes,there's nothing holdin' me back,34,0,0.357,0.858,199440,0.799,"['canadian pop', 'pop', 'viral pop']",0,2,0.091,-4.034,1,87,0.0589,121.991,4,0.966,
506,sia,the greatest,2,1,0.0102,0.668,210227,0.725,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.000479,1,0.0561,-6.127,1,86,0.266,191.944,4,0.729,
505,sia,cheap thrills,2,3,0.0472,0.628,211667,0.698,"['australian dance', 'australian pop', 'dance pop', 'pop']",0.00143,6,0.0907,-5.608,0,86,0.105,89.976,4,0.732,
507,sofi tukker,best friend,5,2,0.0109,0.699,184880,0.7,[],0.0794,11,0.152,-5.704,1,65,0.0392,102.023,4,0.3,
762,starley,call on me - ryan riback remix,14,0,0.0604,0.67,222041,0.838,"['aussietronica', 'tropical house']",0.000611,0,0.159,-4.031,1,63,0.0362,104.998,4,0.717,
508,sugarland,babe,2,1,0.0187,0.535,215107,0.777,"['contemporary country', 'country', 'country dawn', 'country road']",1.62E-06,4,0.136,-3.292,1,63,0.207,171.72,4,0.664,
491,sza,broken clocks,4,0,0.13,0.684,231253,0.683,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0,6,0.156,-7.366,1,81,0.177,112.856,4,0.406,
492,sza,love galore,20,1,0.111,0.795,275080,0.594,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0,0,0.162,-6.2,1,81,0.0747,135.002,4,0.409,
493,sza,the weekend,24,2,0.241,0.487,272187,0.366,"['hip hop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0,8,0.126,-9.405,0,81,0.0531,68.191,5,0.161,
509,tank,when we,20,3,0.165,0.635,309120,0.324,"['deep pop r&b', 'r&b', 'urban contemporary']",4.18E-06,6,0.108,-9.51,0,59,0.0769,117.863,4,0.0741,
510,tay-k,the race,19,0,0.00266,0.766,140000,0.606,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",0,9,0.166,-6.064,1,68,0.456,160.223,4,0.352,
511,taylor swift,...ready for it?,19,1,0.0609,0.616,208187,0.776,"['dance pop', 'pop', 'post-teen pop']",0,2,0.155,-6.519,1,85,0.127,160.053,4,0.459,
512,taylor swift,call it what you want,2,2,0.197,0.597,203507,0.506,"['dance pop', 'pop', 'post-teen pop']",9.82E-05,9,0.309,-9.897,1,85,0.114,163.962,4,0.237,
513,taylor swift,delicate,17,3,0.228,0.745,232253,0.41,"['dance pop', 'pop', 'post-teen pop']",0.000383,9,0.0906,-10.212,0,85,0.0779,95.022,4,0.0596,
514,taylor swift,end game,13,0,0.00806,0.453,244827,0.6,"['dance pop', 'pop', 'post-teen pop']",0,2,0.111,-6.217,1,85,0.15,159.088,4,0.154,
515,taylor swift,gorgeous,4,1,0.0672,0.797,209680,0.532,"['dance pop', 'pop', 'post-teen pop']",1.02E-05,7,0.227,-6.861,1,85,0.147,92.024,4,0.454,
516,taylor swift,look what you made me do,19,2,0.189,0.769,211853,0.709,"['dance pop', 'pop', 'post-teen pop']",1.72E-05,9,0.133,-6.432,0,85,0.139,128.063,4,0.514,
517,tee grizzley,first day out,20,3,0.171,0.587,254694,0.711,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,1,0.125,-6.33,1,74,0.42,98.008,4,0.381,
521,the carters,summer,1,0,0.113,0.596,285200,0.565,['pop'],1.27E-05,10,0.323,-6.389,1,78,0.069,135.328,4,0.539,
520,the carters,nice,1,3,0.092,0.912,233680,0.533,['pop'],1.48E-06,1,0.174,-5.587,1,78,0.0618,119.922,4,0.208,
519,the carters,friends,1,2,0.137,0.75,344293,0.573,['pop'],1.89E-05,10,0.133,-8.391,0,78,0.0779,143.948,4,0.303,
518,the carters,boss,2,1,0.187,0.813,244133,0.488,['pop'],0.000132,11,0.231,-7.737,0,78,0.257,139.983,4,0.688,
763,the carters,apeshit,3,0,0.0133,0.705,264853,0.784,['pop'],0,2,0.168,-6.477,1,78,0.271,160.035,4,0.377,
526,the chainsmokers,paris,18,1,0.0243,0.646,221520,0.644,"['edm', 'electropop', 'pop', 'tropical house']",0,2,0.0888,-6.763,1,83,0.031,99.999,4,0.251,
522,the chainsmokers,closer,26,1,0.414,0.748,244960,0.524,"['edm', 'electropop', 'pop', 'tropical house']",0,8,0.111,-5.599,1,83,0.0338,95.01,4,0.661,
523,the chainsmokers,don't let me down,2,2,0.157,0.532,208373,0.869,"['edm', 'electropop', 'pop', 'tropical house']",0.00508,11,0.136,-5.094,1,83,0.172,159.803,4,0.422,
524,the chainsmokers,everybody hates me,1,3,0.00836,0.471,224027,0.755,"['edm', 'electropop', 'pop', 'tropical house']",0,11,0.368,-6.612,0,83,0.0455,154.801,4,0.512,
527,the chainsmokers,sick boy,3,2,0.104,0.548,193893,0.58,"['edm', 'electropop', 'pop', 'tropical house']",0,11,0.127,-7.524,0,83,0.121,180.066,4,0.462,
528,the chainsmokers,something just like this,39,3,0.0306,0.607,247627,0.649,"['edm', 'electropop', 'pop', 'tropical house']",2.46E-05,11,0.174,-6.695,0,83,0.0362,102.996,4,0.505,
529,the chainsmokers,the one,2,0,0.238,0.76,177573,0.303,"['edm', 'electropop', 'pop', 'tropical house']",8.09E-06,2,0.294,-11.362,1,83,0.0284,99.991,4,0.15,
525,the chainsmokers,honest,4,0,0.0121,0.673,208000,0.514,"['edm', 'electropop', 'pop', 'tropical house']",8.50E-05,0,0.385,-10.772,0,83,0.0465,100.035,4,0.312,
530,the revivalists,wish i knew you,9,1,0.13,0.651,274093,0.716,['modern alternative rock'],0.0616,0,0.125,-6.516,0,58,0.0258,101.05,4,0.722,
540,the weeknd,wasted times,3,0,0.622,0.562,220293,0.674,"['canadian pop', 'pop', 'rap']",2.04E-05,10,0.111,-6.049,0,87,0.0851,122.699,4,0.293,
539,the weeknd,try me,2,3,0.622,0.466,221107,0.672,"['canadian pop', 'pop', 'rap']",0.00108,8,0.147,-5.777,0,87,0.068,91.673,4,0.108,
538,the weeknd,starboy,11,2,0.168,0.675,230453,0.595,"['canadian pop', 'pop', 'rap']",3.36E-06,7,0.136,-7.033,1,87,0.284,185.998,4,0.491,
537,the weeknd,reminder,13,1,0.156,0.71,218880,0.495,"['canadian pop', 'pop', 'rap']",0,8,0.164,-7.369,1,87,0.22,160.091,4,0.396,
534,the weeknd,i was never there,1,1,0.135,0.324,241067,0.735,"['canadian pop', 'pop', 'rap']",4.84E-05,10,0.169,-4.054,1,87,0.0337,113.923,4,0.169,
535,the weeknd,party monster,9,2,0.181,0.585,249213,0.612,"['canadian pop', 'pop', 'rap']",1.03E-05,1,0.293,-8.341,1,87,0.0806,77.487,4,0.188,
533,the weeknd,i feel it coming,16,0,0.44,0.767,269187,0.819,"['canadian pop', 'pop', 'rap']",0,0,0.0863,-5.945,0,87,0.127,92.99,4,0.583,
532,the weeknd,hurt you,1,3,0.3,0.484,230027,0.716,"['canadian pop', 'pop', 'rap']",0.00214,5,0.112,-7.193,0,87,0.167,184.131,4,0.365,
531,the weeknd,call out my name,14,2,0.211,0.449,228373,0.599,"['canadian pop', 'pop', 'rap']",0,1,0.327,-4.892,1,87,0.0369,134.144,3,0.165,
536,the weeknd,privilege,1,0,0.913,0.391,170573,0.595,"['canadian pop', 'pop', 'rap']",0.00557,11,0.145,-7.094,0,87,0.0411,93.78,4,0.379,
544,thomas rhett,star of the show,6,0,0.14,0.691,181200,0.624,"['contemporary country', 'country', 'country road', 'modern country rock']",0,7,0.168,-5.874,1,76,0.027,101.988,4,0.662,
542,thomas rhett,life changes,2,2,0.105,0.687,190227,0.842,"['contemporary country', 'country', 'country road', 'modern country rock']",0,7,0.0436,-4.382,1,76,0.058,87.968,4,0.778,
543,thomas rhett,marry me,19,3,0.113,0.588,205453,0.408,"['contemporary country', 'country', 'country road', 'modern country rock']",0,3,0.13,-8.662,1,76,0.0237,85.008,4,0.484,
545,thomas rhett,unforgettable,20,1,0.032,0.663,157080,0.738,"['contemporary country', 'country', 'country road', 'modern country rock']",0.000225,7,0.0856,-5.48,1,76,0.0303,130.02,4,0.825,
541,thomas rhett,craving you,20,1,0.000899,0.607,223627,0.841,"['contemporary country', 'country', 'country road', 'modern country rock']",0,9,0.34,-3.772,0,76,0.0371,104.978,4,0.505,
546,tim mcgraw,speak to a girl,2,2,0.641,0.466,232160,0.504,"['contemporary country', 'country', 'country road']",0,1,0.226,-7.456,1,71,0.0396,151.719,3,0.222,
547,tim mcgraw,the rest of our life,1,3,0.65,0.617,225360,0.468,"['contemporary country', 'country', 'country road']",0,2,0.141,-6.908,1,71,0.0291,119.921,3,0.333,
548,train,play that song,11,0,0.0231,0.392,243253,0.825,"['neo mellow', 'pop', 'pop quebecois', 'pop rap', 'pop rock']",2.25E-06,0,0.0972,-2.068,0,71,0.0535,98.959,4,0.482,
549,travis scott,butterfly effect,22,1,0.0714,0.763,190678,0.598,"['pop', 'pop rap', 'rap', 'trap music']",0,11,0.112,-6.865,1,85,0.0539,140.987,4,0.182,
550,travis scott,goosebumps,22,2,0.0847,0.841,243837,0.728,"['pop', 'pop rap', 'rap', 'trap music']",0,7,0.149,-3.37,1,85,0.0484,130.049,4,0.43,
764,travis scott,watch (feat. lil uzi vert & kanye west),5,3,0.0372,0.706,217405,0.559,"['pop', 'pop rap', 'rap', 'trap music']",0,4,0.379,-5.216,0,85,0.0416,78.534,4,0.252,
551,trey songz,nobody else but you,3,0,0.0381,0.708,229013,0.612,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0,5,0.277,-6.379,0,75,0.122,139.913,4,0.263,
765,trippie redd,dark knight dummo (feat. travis scott),7,1,0.15,0.379,256163,0.824,"['rap', 'trap music']",0,8,0.138,-2.881,0,81,0.0975,121.056,4,0.226,
552,troye sivan,my my my!,1,2,0.0043,0.697,204727,0.472,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",9.67E-05,1,0.044,-7.849,1,76,0.0779,102.983,4,0.49,
585,twenty one pilots,heathens,7,3,0.0841,0.732,195920,0.396,['pop punk'],3.58E-05,4,0.105,-9.348,0,81,0.0286,90.024,4,0.548,
766,tyga,taste (feat. offset),1,3,0.0236,0.884,232959,0.559,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0,0,0.101,-7.442,1,82,0.12,97.994,4,0.342,
554,"tyler, the creator",who dat boy,1,1,0.337,0.706,205093,0.485,"['hip hop', 'rap']",0,8,0.122,-9.671,1,75,0.331,115.414,4,0.144,
553,"tyler, the creator",okra,1,0,0.0456,0.589,151027,0.57,"['hip hop', 'rap']",1.51E-06,1,0.137,-9.54,1,75,0.361,136.203,4,0.441,
780,various artists,this is me,14,0,0.00583,0.284,234707,0.704,[],0.000115,2,0.0424,-7.276,1,0,0.186,191.702,4,0.1,
781,various artists,i don’t wanna live forever (fifty shades darker),16,3,0.0578,0.737,245653,0.452,[],1.48E-05,0,0.187,-8.366,1,0,0.0534,117.962,4,0.096,
785,various artists,you're welcome,5,1,0.278,0.782,163893,0.751,[],0,5,0.0367,-7.023,1,0,0.28,135.277,4,0.688,
784,various artists,what's my name,3,1,0.112,0.725,190720,0.933,[],0,3,0.21,-4.933,0,0,0.164,114.031,4,0.601,
783,various artists,bom bidi bom,1,2,0.145,0.71,214760,0.511,[],0,6,0.131,-6.442,1,0,0.0424,86.995,4,0.183,
