,level_0,index_x,artist,song,num_weeks,index_y,acousticness,danceability,duration_ms,energy,genre,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,0
697,,,lil skies,i know you (feat. yung pinch),,0,0.19399999999999998,0.773,211200.0,0.602,['trap music'],0.000443,10.0,0.141,-6.3839999999999995,1.0,80.0,0.10800000000000001,74.896,4.0,0.442,
698,,,lil skies,red roses (feat. landon cube),,3,0.547,0.691,262544.0,0.6829999999999999,['trap music'],0.0,0.0,0.221,-7.335,1.0,80.0,0.0954,140.002,4.0,0.456,
350,485.0,485.0,lil skies,lust,4.0,1,0.138,0.718,156000.0,0.767,['trap music'],0.0,9.0,0.114,-5.641,1.0,80.0,0.166,160.084,4.0,0.519,
355,493.0,493.0,lil uzi vert,sauce it up,15.0,1,0.0715,0.813,207039.0,0.528,"['pop', 'rap', 'trap music']",0.0,6.0,0.125,-6.305,0.0,85.0,0.313,79.532,4.0,0.131,
357,498.0,498.0,lil uzi vert,xo tour llif3,34.0,2,0.00264,0.732,182707.0,0.75,"['pop', 'rap', 'trap music']",0.0,11.0,0.109,-6.3660000000000005,0.0,85.0,0.231,155.096,4.0,0.401,
356,497.0,497.0,lil uzi vert,x,2.0,1,0.0043,0.623,173798.0,0.58,"['pop', 'rap', 'trap music']",0.0,8.0,0.39399999999999996,-7.0760000000000005,1.0,85.0,0.332,163.159,4.0,0.301,
354,492.0,492.0,lil uzi vert,no sleep leak,1.0,0,0.0112,0.7879999999999999,189230.0,0.6890000000000001,"['pop', 'rap', 'trap music']",0.0,8.0,0.22,-7.211,1.0,85.0,0.13,136.045,4.0,0.6809999999999999,
353,490.0,490.0,lil uzi vert,for real,1.0,2,0.159,0.902,177048.0,0.6729999999999999,"['pop', 'rap', 'trap music']",0.0,4.0,0.289,-7.481,1.0,85.0,0.45799999999999996,132.066,4.0,0.615,
351,488.0,488.0,lil uzi vert,444+222,3.0,0,0.0235,0.7909999999999999,247347.0,0.513,"['pop', 'rap', 'trap music']",2.8300000000000003e-05,10.0,0.10099999999999999,-6.568,0.0,85.0,0.26899999999999996,76.997,4.0,0.48100000000000004,
352,489.0,489.0,lil uzi vert,dark queen,2.0,1,0.222,0.747,173419.0,0.606,"['pop', 'rap', 'trap music']",0.0,4.0,0.281,-5.2860000000000005,1.0,85.0,0.172,155.055,4.0,0.2,
702,,,lil uzi vert,neon guts (feat. pharrell williams),,3,0.0541,0.8590000000000001,258789.0,0.563,"['pop', 'rap', 'trap music']",0.0,1.0,0.0685,-6.635,0.0,85.0,0.11199999999999999,119.934,4.0,0.41200000000000003,
701,,,lil uzi vert,unfazed (feat. the weeknd),,0,0.0459,0.778,190355.0,0.7070000000000001,"['pop', 'rap', 'trap music']",0.0,4.0,0.111,-3.6060000000000003,0.0,85.0,0.0746,126.684,4.0,0.45799999999999996,
700,,,lil uzi vert,two®,,3,0.424,0.266,185276.0,0.642,"['pop', 'rap', 'trap music']",0.0,7.0,0.0943,-5.132999999999999,1.0,85.0,0.0694,75.02199999999999,4.0,0.0371,
699,,,lil uzi vert,the way life goes (feat. oh wonder),,2,0.617,0.703,221747.0,0.757,"['pop', 'rap', 'trap music']",0.0,1.0,0.106,-3.612,1.0,85.0,0.05,82.008,4.0,0.696,
358,499.0,499.0,lil xan,betrayed,19.0,3,0.41600000000000004,0.823,187453.0,0.419,['underground hip hop'],0.0,10.0,0.105,-10.357999999999999,0.0,75.0,0.165,119.958,4.0,0.27699999999999997,
359,500.0,500.0,lil yachty,66,1.0,0,0.0455,0.667,153475.0,0.723,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.00017900000000000001,5.0,0.213,-4.31,0.0,82.0,0.27,148.05700000000002,4.0,0.251,
362,503.0,503.0,lil yachty,peek a boo,4.0,3,0.0681,0.953,247613.0,0.591,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0842,-7.176,1.0,82.0,0.31,127.039,4.0,0.263,
361,502.0,502.0,lil yachty,nbayoungboat,4.0,2,0.0515,0.769,139845.0,0.807,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.111,-2.966,1.0,82.0,0.306,82.42200000000001,4.0,0.364,
360,501.0,501.0,lil yachty,boom!,1.0,1,0.191,0.8440000000000001,229525.0,0.6990000000000001,"['pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.19399999999999998,-5.794,1.0,82.0,0.335,132.955,4.0,0.753,
703,,,lin-manuel miranda,almost like praying (feat. artists for puerto rico),,0,0.0198,0.47100000000000003,200457.0,0.7909999999999999,['show tunes'],0.0,5.0,0.23199999999999998,-3.373,0.0,72.0,0.23800000000000002,188.36,4.0,0.507,
704,,,linkin park,heavy (feat. kiiara),,2,0.0484,0.59,169801.0,0.6709999999999999,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,9.0,0.0604,-6.098,1.0,81.0,0.0706,149.982,4.0,0.43799999999999994,
363,507.0,507.0,linkin park,in the end,1.0,3,0.0103,0.542,216933.0,0.853,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,3.0,0.10800000000000001,-6.407,0.0,81.0,0.0498,105.256,4.0,0.37,
364,508.0,508.0,linkin park,numb,1.0,0,0.0046,0.496,185587.0,0.863,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",0.0,9.0,0.639,-4.1530000000000005,1.0,81.0,0.0381,110.01799999999999,4.0,0.243,
365,509.0,509.0,little big town,better man,7.0,1,0.126,0.524,260933.0,0.76,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",1.1e-05,5.0,0.239,-4.2139999999999995,1.0,64.0,0.0361,143.991,4.0,0.43700000000000006,
369,513.0,513.0,logic,boomtrap protocol,1.0,1,0.0637,0.746,221360.0,0.531,"['hip hop', 'pop rap', 'rap']",2.66e-06,10.0,0.11800000000000001,-5.607,0.0,83.0,0.0379,77.047,4.0,0.321,
368,512.0,512.0,logic,black spiderman,1.0,0,0.132,0.617,331267.0,0.8690000000000001,"['hip hop', 'pop rap', 'rap']",7.38e-05,1.0,0.441,-5.292999999999999,1.0,83.0,0.10099999999999999,139.994,4.0,0.331,
367,511.0,511.0,logic,44 more,5.0,3,0.0635,0.8290000000000001,188600.0,0.589,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.113,-7.055,1.0,83.0,0.20199999999999999,139.971,4.0,0.233,
374,518.0,518.0,logic,midnight,1.0,2,0.09,0.5660000000000001,241427.0,0.586,"['hip hop', 'pop rap', 'rap']",0.0,9.0,0.0976,-7.444,0.0,83.0,0.131,95.03200000000001,4.0,0.273,
378,522.0,522.0,logic,yuck,1.0,2,0.19399999999999998,0.631,173693.0,0.805,"['hip hop', 'pop rap', 'rap']",0.0,11.0,0.132,-5.401,0.0,83.0,0.369,155.864,4.0,0.674,
370,514.0,514.0,logic,contra,1.0,2,0.102,0.805,217147.0,0.8240000000000001,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.198,-5.843999999999999,1.0,83.0,0.0534,126.012,4.0,0.649,
366,510.0,510.0,logic,1-800-273-8255,41.0,2,0.57,0.629,250173.0,0.5720000000000001,"['hip hop', 'pop rap', 'rap']",0.0,5.0,0.192,-7.733,0.0,83.0,0.0387,100.015,4.0,0.386,
371,515.0,515.0,logic,everybody,2.0,3,0.162,0.888,162347.0,0.934,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.0679,-5.968,1.0,83.0,0.091,110.00299999999999,4.0,0.7859999999999999,
373,517.0,517.0,logic,indica badu,1.0,1,0.0441,0.715,260320.0,0.723,"['hip hop', 'pop rap', 'rap']",0.000834,7.0,0.102,-3.263,1.0,83.0,0.191,77.02,4.0,0.97,
376,520.0,520.0,logic,warm it up,1.0,0,0.257,0.835,240093.0,0.6409999999999999,"['hip hop', 'pop rap', 'rap']",0.0,10.0,0.0937,-6.37,0.0,83.0,0.14300000000000002,95.98,4.0,0.41200000000000003,
375,519.0,519.0,logic,overnight,1.0,3,0.0018899999999999998,0.868,217560.0,0.752,"['hip hop', 'pop rap', 'rap']",1.6899999999999997e-05,1.0,0.142,-6.7860000000000005,1.0,83.0,0.0667,149.987,4.0,0.8740000000000001,
372,516.0,516.0,logic,everyday,13.0,0,0.040999999999999995,0.67,204747.0,0.752,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.0749,-4.146,1.0,83.0,0.0374,149.961,4.0,0.442,
377,521.0,521.0,logic,wassup,1.0,1,0.0822,0.795,219480.0,0.568,"['hip hop', 'pop rap', 'rap']",0.0,1.0,0.122,-7.05,1.0,83.0,0.05,139.997,4.0,0.285,
379,523.0,523.0,lord huron,the night we met,4.0,3,0.968,0.441,208227.0,0.379,"['folk-pop', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",0.262,2.0,0.639,-9.545,1.0,71.0,0.0449,174.118,3.0,0.105,
705,,,lorde,homemade dynamite - remix,,1,0.259,0.563,214255.0,0.5479999999999999,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",0.0,0.0,0.154,-5.126,0.0,75.0,0.145,106.705,4.0,0.171,
381,526.0,526.0,lorde,liability,1.0,2,0.915,0.608,171728.0,0.214,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",0.0,10.0,0.0962,-11.161,0.0,75.0,0.12300000000000001,75.751,4.0,0.331,
380,524.0,524.0,lorde,green light,9.0,0,0.0166,0.598,234653.0,0.731,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'pop']",1.58e-05,9.0,0.0794,-7.776,1.0,75.0,0.106,128.851,4.0,0.22899999999999998,
706,,,louis tomlinson,back to you (feat. bebe rexha & digital farm animals),,0,0.207,0.6829999999999999,190428.0,0.53,"['dance pop', 'pop', 'post-teen pop']",0.0,5.0,0.39399999999999996,-4.918,0.0,68.0,0.142,75.016,4.0,0.645,
707,,,luis fonsi,échame la culpa,,2,0.0328,0.726,173720.0,0.889,"['latin', 'latin pop']",0.0,0.0,0.0925,-3.655,1.0,79.0,0.0429,96.024,4.0,0.649,
708,,,luis fonsi,despacito - remix,,1,0.222,0.63,228827.0,0.815,"['latin', 'latin pop']",0.0,2.0,0.091,-4.265,1.0,79.0,0.152,88.35700000000001,4.0,0.813,
384,533.0,533.0,luke bryan,most people are good,18.0,1,0.174,0.5820000000000001,221801.0,0.728,"['contemporary country', 'country', 'country road']",0.0,8.0,0.139,-6.151,1.0,75.0,0.0292,150.013,4.0,0.537,
383,532.0,532.0,luke bryan,light it up,18.0,0,0.11800000000000001,0.602,177306.0,0.929,"['contemporary country', 'country', 'country road']",0.0,6.0,0.10300000000000001,-2.741,0.0,75.0,0.0839,130.024,4.0,0.677,
382,531.0,531.0,luke bryan,fast,12.0,3,0.225,0.5479999999999999,206213.0,0.898,"['contemporary country', 'country', 'country road']",0.0,0.0,0.1,-2.5610000000000004,0.0,75.0,0.0459,145.953,4.0,0.599,
385,534.0,534.0,luke bryan,"sunrise, sunburn, sunset",1.0,2,0.185,0.47200000000000003,216093.0,0.884,"['contemporary country', 'country', 'country road']",0.0,9.0,0.17800000000000002,-2.306,1.0,75.0,0.0584,159.96,4.0,0.718,
386,535.0,535.0,luke combs,beautiful crazy,4.0,3,0.6759999999999999,0.552,193200.0,0.402,"['contemporary country', 'country road']",0.0,11.0,0.0928,-7.431,1.0,76.0,0.0262,103.31299999999999,4.0,0.382,
387,536.0,536.0,luke combs,hurricane,22.0,0,0.0153,0.46399999999999997,222533.0,0.813,"['contemporary country', 'country road']",0.0,10.0,0.254,-6.185,1.0,76.0,0.0416,75.975,4.0,0.516,
390,539.0,539.0,luke combs,when it rains it pours,20.0,3,0.013000000000000001,0.551,240760.0,0.8009999999999999,"['contemporary country', 'country road']",6.03e-06,6.0,0.265,-5.069,1.0,76.0,0.0303,128.02700000000002,4.0,0.625,
389,538.0,538.0,luke combs,one number away,16.0,2,0.00585,0.544,221800.0,0.7809999999999999,"['contemporary country', 'country road']",0.0,6.0,0.191,-6.16,0.0,76.0,0.0311,144.075,4.0,0.527,
388,537.0,537.0,luke combs,must've never met you,1.0,1,0.00951,0.455,198880.0,0.892,"['contemporary country', 'country road']",0.0,6.0,0.14300000000000002,-3.218,1.0,76.0,0.0566,75.218,4.0,0.6409999999999999,
710,,,machine gun kelly,"home (with machine gun kelly, x ambassadors & bebe rexha)",,2,0.00413,0.653,202805.0,0.718,"['hip hop', 'pop rap', 'rap']",0.0,3.0,0.0537,-5.232,0.0,73.0,0.213,82.03399999999999,4.0,0.21600000000000003,
709,,,machine gun kelly,at my best (feat. hailee steinfeld),,1,0.0022600000000000003,0.537,199973.0,0.77,"['hip hop', 'pop rap', 'rap']",0.00011999999999999999,7.0,0.23,-6.638,0.0,73.0,0.242,169.94799999999998,4.0,0.22699999999999998,
712,,,macklemore,good old days (feat. kesha),,1,0.446,0.7120000000000001,240507.0,0.51,['pop rap'],2.46e-05,8.0,0.11199999999999999,-8.162,1.0,78.0,0.0633,122.964,4.0,0.268,
711,,,macklemore,glorious (feat. skylar grey),,0,0.0323,0.731,220454.0,0.794,['pop rap'],2.59e-05,0.0,0.11199999999999999,-5.126,0.0,78.0,0.0522,139.994,4.0,0.35600000000000004,
393,547.0,547.0,major lazer,run up,1.0,3,0.105,0.8029999999999999,203180.0,0.743,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",2.12e-06,1.0,0.099,-3.602,0.0,80.0,0.0681,108.005,4.0,0.674,
392,546.0,546.0,major lazer,know no better,3.0,2,0.132,0.738,225850.0,0.8140000000000001,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'tropical house']",9.64e-06,7.0,0.126,-4.414,0.0,80.0,0.0999,119.041,4.0,0.483,
394,548.0,548.0,maluma,felices los 4,20.0,0,0.213,0.7659999999999999,230000.0,0.7559999999999999,['reggaeton'],0.0,5.0,0.349,-5.861000000000001,1.0,86.0,0.132,94.027,4.0,0.716,
396,551.0,551.0,maren morris,dear hate,1.0,2,0.804,0.526,220387.0,0.41200000000000003,['contemporary country'],0.0,9.0,0.11699999999999999,-9.292,1.0,76.0,0.0385,79.732,4.0,0.289,
397,552.0,552.0,maren morris,i could use a love song,20.0,0,0.214,0.638,196422.0,0.634,['contemporary country'],0.0,6.0,0.0866,-6.474,1.0,76.0,0.0468,92.09700000000001,4.0,0.473,
395,550.0,550.0,maren morris,80s mercedes,2.0,1,0.0665,0.485,211767.0,0.8340000000000001,['contemporary country'],0.0,9.0,0.28,-5.412999999999999,1.0,76.0,0.0715,90.93299999999999,4.0,0.659,
713,,,mariah carey,i don't wanna cry,,2,0.19699999999999998,0.6409999999999999,288827.0,0.504,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",9.01e-05,7.0,0.28800000000000003,-12.485999999999999,1.0,72.0,0.031,130.786,4.0,0.276,
398,553.0,553.0,mariah carey,all i want for christmas is you,4.0,1,0.16399999999999998,0.335,241107.0,0.625,"['dance pop', 'hip pop', 'pop', 'r&b', 'urban contemporary']",0.0,7.0,0.0708,-7.462000000000001,1.0,72.0,0.0386,150.27700000000002,4.0,0.34600000000000003,
399,555.0,555.0,marian hill,down,15.0,3,0.644,0.597,197773.0,0.35700000000000004,['electropop'],0.0039299999999999995,3.0,0.125,-14.718,1.0,62.0,0.259,84.86399999999999,4.0,0.059000000000000004,
400,559.0,559.0,maroon 5,wait,24.0,3,0.0959,0.655,190643.0,0.603,['pop'],0.0,8.0,0.107,-5.013999999999999,1.0,87.0,0.0555,126.088,4.0,0.452,
717,,,maroon 5,cold (feat. future),,0,0.14,0.693,234308.0,0.7170000000000001,['pop'],0.0,9.0,0.0464,-6.346,0.0,87.0,0.107,99.836,4.0,0.41200000000000003,
716,,,maroon 5,girls like you (feat. cardi b),,2,0.568,0.851,235545.0,0.541,['pop'],0.0,0.0,0.13,-6.825,1.0,87.0,0.0505,124.959,4.0,0.44799999999999995,
715,,,maroon 5,don't wanna know (feat. kendrick lamar),,1,0.34299999999999997,0.7829999999999999,214265.0,0.61,['pop'],0.0,7.0,0.0983,-6.124,1.0,87.0,0.0696,100.04700000000001,4.0,0.418,
714,,,maroon 5,what lovers do (feat. sza),,0,0.0788,0.799,199849.0,0.597,['pop'],5.66e-06,5.0,0.1,-5.131,0.0,87.0,0.0611,110.001,4.0,0.419,
402,562.0,562.0,marshmello,friends,21.0,2,0.205,0.626,202621.0,0.88,"['brostep', 'edm', 'pop', 'progressive electro house']",0.0,9.0,0.128,-2.384,0.0,84.0,0.0504,95.079,4.0,0.534,
401,561.0,561.0,marshmello,alone,1.0,1,0.0244,0.636,273803.0,0.953,"['brostep', 'edm', 'pop', 'progressive electro house']",0.0164,2.0,0.10800000000000001,-3.74,1.0,84.0,0.0353,142.011,4.0,0.397,
403,563.0,563.0,marshmello,silence,22.0,3,0.256,0.52,180823.0,0.7609999999999999,"['brostep', 'edm', 'pop', 'progressive electro house']",4.96e-06,4.0,0.17,-3.093,1.0,84.0,0.0853,141.971,4.0,0.28600000000000003,
404,565.0,565.0,martin garrix,scared to be lonely,14.0,1,0.0895,0.584,220883.0,0.54,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",0.0,1.0,0.261,-7.7860000000000005,0.0,83.0,0.0576,137.972,4.0,0.195,
718,,,martin garrix,ocean (feat. khalid),,0,0.584,0.506,216420.0,0.693,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",9.58e-05,0.0,0.0891,-7.265,0.0,83.0,0.0412,139.912,4.0,0.221,
405,567.0,567.0,mason ramsey,famous,2.0,2,0.708,0.534,192520.0,0.815,[],0.0,5.0,0.111,-2.815,1.0,60.0,0.0278,159.84799999999998,4.0,0.564,
391,540.0,540.0,max,lights down low,27.0,0,0.0632,0.623,223847.0,0.493,"['pop', 'post-teen pop', 'viral pop']",0.0,5.0,0.10400000000000001,-7.727,0.0,71.0,0.0338,81.01899999999999,4.0,0.594,
719,,,meek mill,whatever you need (feat. chris brown & ty dolla $ign),,1,0.0254,0.519,205373.0,0.57,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,1.0,0.0821,-7.3660000000000005,1.0,77.0,0.20199999999999999,164.155,4.0,0.317,
721,,,meek mill,fuck that check up (feat. lil uzi vert),,1,0.00227,0.861,257867.0,0.715,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,11.0,0.14400000000000002,-4.393,0.0,77.0,0.301,148.971,4.0,0.535,
406,568.0,568.0,meek mill,1942 flows,1.0,0,0.0515,0.63,282667.0,0.628,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.091,-4.016,1.0,77.0,0.327,121.307,5.0,0.266,
407,570.0,570.0,meek mill,heavy heart,1.0,2,0.239,0.47200000000000003,250467.0,0.695,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,10.0,0.0942,-5.008,0.0,77.0,0.44299999999999995,73.031,3.0,0.35100000000000003,
408,571.0,571.0,meek mill,issues,1.0,3,0.16699999999999998,0.784,211685.0,0.608,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,7.0,0.0871,-5.885,1.0,77.0,0.245,90.713,4.0,0.382,
409,574.0,574.0,meek mill,wins & losses,1.0,2,0.0948,0.6829999999999999,189057.0,0.8540000000000001,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,2.0,0.267,-3.915,1.0,77.0,0.196,92.006,4.0,0.131,
720,,,meek mill,we ball (feat. young thug),,0,0.141,0.624,227957.0,0.728,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,0.0,0.106,-6.39,1.0,77.0,0.465,152.088,4.0,0.599,
410,575.0,575.0,meghan trainor,no excuses,12.0,3,0.0224,0.8270000000000001,152862.0,0.6579999999999999,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",0.0,6.0,0.0417,-3.846,1.0,75.0,0.0517,115.016,4.0,0.523,
411,576.0,576.0,metro boomin,no complaints,5.0,0,0.0855,0.914,261733.0,0.507,"['rap', 'southern hip hop', 'trap music']",0.0254,2.0,0.0797,-10.784,1.0,78.0,0.16399999999999998,123.956,4.0,0.19899999999999998,
412,577.0,577.0,michael ray,think a little less,11.0,1,0.124,0.521,176987.0,0.805,"['contemporary country', 'lift kit', 'modern country rock']",0.00021899999999999998,9.0,0.33,-4.481,1.0,59.0,0.0289,141.967,4.0,0.527,
413,578.0,578.0,midland,drinkin' problem,20.0,2,0.0538,0.628,220800.0,0.7609999999999999,[],3.74e-06,9.0,0.312,-6.377000000000001,1.0,60.0,0.0277,102.01899999999999,4.0,0.64,
427,598.0,598.0,migos,white sand,1.0,2,0.0317,0.833,202835.0,0.58,"['pop', 'rap', 'trap music']",0.0,5.0,0.272,-7.57,0.0,85.0,0.0824,142.10399999999998,4.0,0.419,
426,597.0,597.0,migos,walk it talk it,22.0,1,0.0739,0.909,276147.0,0.628,"['pop', 'rap', 'trap music']",0.0,2.0,0.10800000000000001,-5.456,1.0,85.0,0.201,145.905,4.0,0.406,
425,596.0,596.0,migos,t-shirt,23.0,0,0.242,0.865,242407.0,0.687,"['pop', 'rap', 'trap music']",0.0,10.0,0.158,-3.7439999999999998,0.0,85.0,0.217,139.023,4.0,0.486,
424,595.0,595.0,migos,supastars,1.0,3,0.25,0.7809999999999999,293138.0,0.6759999999999999,"['pop', 'rap', 'trap music']",0.0,1.0,0.0783,-4.387,1.0,85.0,0.0596,75.944,4.0,0.32799999999999996,
423,594.0,594.0,migos,stir fry,20.0,2,0.00299,0.815,190288.0,0.816,"['pop', 'rap', 'trap music']",0.0,2.0,0.159,-5.474,1.0,85.0,0.26899999999999996,181.967,4.0,0.498,
422,592.0,592.0,migos,notice me,5.0,0,0.10400000000000001,0.7959999999999999,233880.0,0.33799999999999997,"['pop', 'rap', 'trap music']",1.12e-06,5.0,0.165,-9.754,0.0,85.0,0.315,166.0,4.0,0.474,
421,591.0,591.0,migos,narcos,9.0,3,0.0146,0.9359999999999999,255379.0,0.588,"['pop', 'rap', 'trap music']",0.0,7.0,0.139,-6.9479999999999995,0.0,85.0,0.136,124.98700000000001,4.0,0.23800000000000002,
420,588.0,588.0,migos,get right witcha,1.0,0,0.0646,0.95,257546.0,0.743,"['pop', 'rap', 'trap music']",1.1900000000000001e-05,10.0,0.10300000000000001,-5.861000000000001,0.0,85.0,0.23800000000000002,136.98,4.0,0.62,
419,587.0,587.0,migos,gang gang,1.0,3,0.272,0.635,181319.0,0.601,"['pop', 'rap', 'trap music']",0.0,2.0,0.11199999999999999,-9.837,1.0,85.0,0.14400000000000002,180.046,4.0,0.515,
418,586.0,586.0,migos,emoji a chain,1.0,2,0.0348,0.8909999999999999,315185.0,0.33299999999999996,"['pop', 'rap', 'trap music']",0.0,1.0,0.126,-8.316,1.0,85.0,0.175,139.965,4.0,0.381,
417,583.0,583.0,migos,call casting,1.0,3,0.0962,0.852,232705.0,0.727,"['pop', 'rap', 'trap music']",0.0,1.0,0.154,-4.851,1.0,85.0,0.267,130.014,4.0,0.496,
416,582.0,582.0,migos,cc,1.0,2,0.23,0.85,259340.0,0.723,"['pop', 'rap', 'trap music']",0.0,9.0,0.0876,-6.622000000000001,0.0,85.0,0.205,134.011,4.0,0.8170000000000001,
415,580.0,580.0,migos,bbo (bad bitches only),2.0,0,0.044000000000000004,0.804,251859.0,0.774,"['pop', 'rap', 'trap music']",1.38e-06,4.0,0.217,-5.79,0.0,85.0,0.0638,161.955,4.0,0.493,
414,579.0,579.0,migos,auto pilot,1.0,3,0.0716,0.924,287992.0,0.716,"['pop', 'rap', 'trap music']",0.0,11.0,0.201,-5.801,1.0,85.0,0.165,129.987,4.0,0.254,
722,,,migos,higher we go - intro,,1,0.0737,0.815,255849.0,0.551,"['pop', 'rap', 'trap music']",0.0,8.0,0.21600000000000003,-4.048,1.0,85.0,0.0936,152.001,4.0,0.168,
723,,,migos,kelly price (feat. travis scott),,2,0.53,0.745,363934.0,0.685,"['pop', 'rap', 'trap music']",0.0,4.0,0.17600000000000002,-5.7,0.0,85.0,0.0313,121.977,4.0,0.43700000000000006,
728,,,migos,motorsport,,3,0.0338,0.8959999999999999,303077.0,0.515,"['pop', 'rap', 'trap music']",0.0,2.0,0.317,-5.395,1.0,85.0,0.183,138.016,4.0,0.174,
725,,,migos,danger (with migos & marshmello),,1,0.152,0.8140000000000001,214587.0,0.743,"['pop', 'rap', 'trap music']",0.0,9.0,0.163,-2.968,1.0,85.0,0.159,107.99600000000001,4.0,0.36700000000000005,
727,,,migos,bad and boujee (feat. lil uzi vert),,1,0.061,0.927,343150.0,0.665,"['pop', 'rap', 'trap music']",0.0,11.0,0.12300000000000001,-5.313,1.0,85.0,0.244,127.07600000000001,4.0,0.175,
726,,,migos,culture national anthem - outro,,0,0.13699999999999998,0.713,283114.0,0.545,"['pop', 'rap', 'trap music']",0.0,0.0,0.11,-6.903,1.0,85.0,0.0762,140.035,4.0,0.27699999999999997,
724,,,migos,slippery (feat. gucci mane),,1,0.307,0.92,304041.0,0.674,"['pop', 'rap', 'trap music']",0.0,1.0,0.10400000000000001,-5.662000000000001,0.0,85.0,0.264,141.967,4.0,0.741,
428,600.0,600.0,miguel,sky walker,25.0,0,0.17300000000000001,0.674,259333.0,0.506,"['dance pop', 'indie r&b', 'pop', 'pop rap', 'r&b', 'rap']",0.0,6.0,0.0866,-10.532,1.0,80.0,0.0434,145.965,4.0,0.183,
430,602.0,602.0,miley cyrus,younger now,1.0,2,0.0012900000000000001,0.5479999999999999,248773.0,0.873,"['dance pop', 'pop', 'post-teen pop']",4.55e-05,4.0,0.138,-4.881,1.0,76.0,0.0618,121.91799999999999,4.0,0.32799999999999996,
429,601.0,601.0,miley cyrus,malibu,15.0,1,0.0577,0.565,231906.0,0.782,"['dance pop', 'pop', 'post-teen pop']",4.16e-05,8.0,0.0757,-6.412999999999999,1.0,76.0,0.0506,140.004,4.0,0.4,
431,603.0,603.0,miranda lambert,tin man,1.0,3,0.861,0.425,259280.0,0.37200000000000005,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",0.0148,0.0,0.0733,-10.92,1.0,67.0,0.03,79.456,4.0,0.292,
729,,,missy elliott,i'm better (feat. lamb),,0,0.374,0.9259999999999999,213120.0,0.354,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",0.0,10.0,0.49,-10.773,1.0,69.0,0.511,105.005,4.0,0.561,
432,605.0,605.0,morgan evans,kiss somebody,1.0,1,0.14300000000000002,0.49200000000000005,212445.0,0.6809999999999999,['australian country'],0.0,6.0,0.19899999999999998,-7.037999999999999,1.0,58.0,0.075,178.01,4.0,0.511,
730,,,morgan wallen,up down (feat. florida georgia line),,2,0.0788,0.588,198120.0,0.885,"['contemporary country', 'country road', 'deep talent show']",0.0,6.0,0.175,-3.0460000000000003,1.0,64.0,0.0346,129.933,4.0,0.7859999999999999,
731,,,nav,champion (feat. travis scott),,0,0.381,0.642,195053.0,0.782,"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,5.0,0.10800000000000001,-3.395,0.0,79.0,0.0477,162.005,4.0,0.396,
732,,,nav,wanted you (feat. lil uzi vert),,1,0.168,0.7929999999999999,228080.0,0.718,"['canadian hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",0.0,9.0,0.24100000000000002,-4.966,0.0,79.0,0.0547,146.885,4.0,0.649,
434,611.0,611.0,nf,no name,1.0,3,0.218,0.726,183827.0,0.789,['hip hop'],0.0,2.0,0.237,-4.0969999999999995,1.0,78.0,0.134,130.947,4.0,0.268,
